#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Ndufa2	mt-Co3	10090.ENSMUSP00000014438	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufa2	Uqcr11	10090.ENSMUSP00000014438	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufa2	mt-Cytb	10090.ENSMUSP00000014438	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufa2	Uqcrq	10090.ENSMUSP00000014438	10090.ENSMUSP00000053145	0	0.560	0	0	0.560
Ndufa2	Uqcrb	10090.ENSMUSP00000014438	10090.ENSMUSP00000021993	0	0.598	0	0	0.598
Ndufa2	Uqcr10	10090.ENSMUSP00000014438	10090.ENSMUSP00000054856	0	0.598	0	0	0.598
Ndufa2	Ndufa4l2	10090.ENSMUSP00000014438	10090.ENSMUSP00000042185	0	0	0.900	0	0.900
Ndufa2	Ndufa4	10090.ENSMUSP00000014438	10090.ENSMUSP00000144932	0	0.304	0.900	0.541	0.965
Ndufa2	Ndufb1-ps	10090.ENSMUSP00000014438	10090.ENSMUSP00000159138	0	0.843	0.800	0.155	0.971
Ndufa2	Ndufc1	10090.ENSMUSP00000014438	10090.ENSMUSP00000038463	0	0.803	0.900	0	0.979
Ndufa2	Ndufs5	10090.ENSMUSP00000014438	10090.ENSMUSP00000101813	0	0.928	0.720	0	0.979
Ndufa2	Ndufb2	10090.ENSMUSP00000014438	10090.ENSMUSP00000118918	0	0.800	0.900	0	0.979
Ndufa2	mt-Nd6	10090.ENSMUSP00000014438	10090.ENSMUSP00000081002	0	0.843	0.900	0	0.983
Ndufa2	Ndufb11	10090.ENSMUSP00000014438	10090.ENSMUSP00000112320	0	0.870	0.900	0.112	0.987
Ndufa2	Ndufb8	10090.ENSMUSP00000014438	10090.ENSMUSP00000026222	0	0.886	0.900	0.171	0.989
Ndufa2	Ndufc2	10090.ENSMUSP00000014438	10090.ENSMUSP00000032882	0	0.914	0.900	0.081	0.991
Ndufa2	Ndufa3	10090.ENSMUSP00000014438	10090.ENSMUSP00000075953	0	0.875	0.900	0.372	0.991
Ndufa2	mt-Nd2	10090.ENSMUSP00000014438	10090.ENSMUSP00000080992	0	0.919	0.900	0	0.991
Ndufa2	mt-Nd5	10090.ENSMUSP00000014438	10090.ENSMUSP00000081001	0	0.919	0.900	0	0.991
Ndufa2	Ndufv3	10090.ENSMUSP00000014438	10090.ENSMUSP00000049000	0	0.915	0.900	0.215	0.992
Ndufa2	Ndufb9	10090.ENSMUSP00000014438	10090.ENSMUSP00000022980	0	0.937	0.900	0	0.993
Ndufa2	mt-Nd1	10090.ENSMUSP00000014438	10090.ENSMUSP00000080991	0	0.937	0.900	0	0.993
Ndufa2	mt-Nd3	10090.ENSMUSP00000014438	10090.ENSMUSP00000080998	0	0.937	0.900	0	0.993
Ndufa2	Ndufb4	10090.ENSMUSP00000014438	10090.ENSMUSP00000023514	0	0.907	0.900	0.311	0.993
Ndufa2	Ndufs8	10090.ENSMUSP00000014438	10090.ENSMUSP00000158541	0	0.937	0.900	0	0.993
Ndufa2	mt-Nd4	10090.ENSMUSP00000014438	10090.ENSMUSP00000081000	0	0.937	0.900	0	0.993
Ndufa2	Ndufb6	10090.ENSMUSP00000014438	10090.ENSMUSP00000092746	0	0.890	0.900	0.514	0.994
Ndufa2	Ndufa8	10090.ENSMUSP00000014438	10090.ENSMUSP00000065352	0	0.945	0.900	0.066	0.994
Ndufa2	Ndufs7	10090.ENSMUSP00000014438	10090.ENSMUSP00000101003	0	0.945	0.900	0	0.994
Ndufa2	Ndufb10	10090.ENSMUSP00000014438	10090.ENSMUSP00000043543	0	0.945	0.900	0	0.994
Ndufa2	Ndufs4	10090.ENSMUSP00000014438	10090.ENSMUSP00000022286	0	0.946	0.900	0.222	0.995
Ndufa2	Ndufa7	10090.ENSMUSP00000014438	10090.ENSMUSP00000039692	0	0.909	0.900	0.609	0.996
Ndufa2	Ndufb7	10090.ENSMUSP00000014438	10090.ENSMUSP00000037341	0	0.944	0.900	0.351	0.996
Ndufa2	Ndufa6	10090.ENSMUSP00000014438	10090.ENSMUSP00000023085	0	0.946	0.900	0.447	0.996
Ndufa2	Ndufa5	10090.ENSMUSP00000014438	10090.ENSMUSP00000023851	0	0.944	0.900	0.390	0.996
Ndufa2	Ndufab1	10090.ENSMUSP00000014438	10090.ENSMUSP00000033157	0	0.967	0.900	0.201	0.997
Ndufa2	Ndufs6	10090.ENSMUSP00000014438	10090.ENSMUSP00000022097	0	0.946	0.900	0.658	0.998
Ndufa2	Ndufv1	10090.ENSMUSP00000014438	10090.ENSMUSP00000042967	0	0.944	0.900	0.825	0.998
Ndufa3	Uqcr11	10090.ENSMUSP00000075953	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufa3	Ndufs6	10090.ENSMUSP00000075953	10090.ENSMUSP00000022097	0	0.878	0.900	0	0.987
Ndufa3	Ndufs4	10090.ENSMUSP00000075953	10090.ENSMUSP00000022286	0	0.878	0.900	0	0.987
Ndufa3	Ndufb9	10090.ENSMUSP00000075953	10090.ENSMUSP00000022980	0	0.843	0.900	0	0.983
Ndufa3	Ndufa6	10090.ENSMUSP00000075953	10090.ENSMUSP00000023085	0	0.910	0.900	0	0.990
Ndufa3	Ndufb4	10090.ENSMUSP00000075953	10090.ENSMUSP00000023514	0	0.875	0.900	0.100	0.987
Ndufa3	Ndufa5	10090.ENSMUSP00000075953	10090.ENSMUSP00000023851	0	0.881	0.900	0	0.987
Ndufa3	Ndufb8	10090.ENSMUSP00000075953	10090.ENSMUSP00000026222	0	0.834	0.900	0	0.982
Ndufa3	Ndufc2	10090.ENSMUSP00000075953	10090.ENSMUSP00000032882	0	0.893	0.900	0	0.988
Ndufa3	Ndufab1	10090.ENSMUSP00000075953	10090.ENSMUSP00000033157	0	0.960	0.900	0	0.995
Ndufa3	Ndufb7	10090.ENSMUSP00000075953	10090.ENSMUSP00000037341	0	0.882	0.900	0	0.987
Ndufa3	Ndufc1	10090.ENSMUSP00000075953	10090.ENSMUSP00000038463	0	0.803	0.900	0	0.979
Ndufa3	Ndufa7	10090.ENSMUSP00000075953	10090.ENSMUSP00000039692	0	0.883	0.900	0.183	0.989
Ndufa3	Ndufa4l2	10090.ENSMUSP00000075953	10090.ENSMUSP00000042185	0	0	0.900	0	0.900
Ndufa3	Ndufv1	10090.ENSMUSP00000075953	10090.ENSMUSP00000042967	0	0.885	0.900	0.125	0.989
Ndufa3	Ndufb10	10090.ENSMUSP00000075953	10090.ENSMUSP00000043543	0	0.843	0.900	0	0.983
Ndufa3	Ndufv3	10090.ENSMUSP00000075953	10090.ENSMUSP00000049000	0	0.894	0.900	0	0.988
Ndufa3	Uqcrq	10090.ENSMUSP00000075953	10090.ENSMUSP00000053145	0	0.487	0	0	0.487
Ndufa3	Uqcr10	10090.ENSMUSP00000075953	10090.ENSMUSP00000054856	0	0.586	0	0	0.586
Ndufa3	Ndufa8	10090.ENSMUSP00000075953	10090.ENSMUSP00000065352	0	0.954	0.900	0.732	0.998
Ndufa3	mt-Co1	10090.ENSMUSP00000075953	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufa3	mt-Co3	10090.ENSMUSP00000075953	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufa3	mt-Cytb	10090.ENSMUSP00000075953	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufa3	Ndufa4	10090.ENSMUSP00000075953	10090.ENSMUSP00000144932	0	0.267	0.900	0	0.923
Ndufa3	Ndufb1-ps	10090.ENSMUSP00000075953	10090.ENSMUSP00000159138	0	0.843	0.800	0	0.967
Ndufa3	Ndufb2	10090.ENSMUSP00000075953	10090.ENSMUSP00000118918	0	0.800	0.900	0	0.979
Ndufa3	mt-Nd5	10090.ENSMUSP00000075953	10090.ENSMUSP00000081001	0	0.843	0.900	0	0.983
Ndufa3	mt-Nd4	10090.ENSMUSP00000075953	10090.ENSMUSP00000081000	0	0.843	0.900	0	0.983
Ndufa3	mt-Nd2	10090.ENSMUSP00000075953	10090.ENSMUSP00000080992	0	0.843	0.900	0	0.983
Ndufa3	Ndufb11	10090.ENSMUSP00000075953	10090.ENSMUSP00000112320	0	0.864	0.900	0.099	0.986
Ndufa3	Ndufs5	10090.ENSMUSP00000075953	10090.ENSMUSP00000101813	0	0.952	0.720	0	0.986
Ndufa3	Ndufb6	10090.ENSMUSP00000075953	10090.ENSMUSP00000092746	0	0.843	0.900	0.198	0.986
Ndufa3	Ndufs7	10090.ENSMUSP00000075953	10090.ENSMUSP00000101003	0	0.885	0.900	0.157	0.989
Ndufa3	mt-Nd1	10090.ENSMUSP00000075953	10090.ENSMUSP00000080991	0	0.917	0.900	0	0.991
Ndufa3	Ndufs8	10090.ENSMUSP00000075953	10090.ENSMUSP00000158541	0	0.930	0.900	0.284	0.994
Ndufa3	mt-Nd6	10090.ENSMUSP00000075953	10090.ENSMUSP00000081002	0	0.930	0.900	0.428	0.995
Ndufa3	mt-Nd3	10090.ENSMUSP00000075953	10090.ENSMUSP00000080998	0	0.930	0.900	0.395	0.995
Ndufa4	Uqcr11	10090.ENSMUSP00000144932	10090.ENSMUSP00000020372	0	0	0.720	0	0.720
Ndufa4	Uqcrb	10090.ENSMUSP00000144932	10090.ENSMUSP00000021993	0	0	0.720	0	0.720
Ndufa4	Ndufs6	10090.ENSMUSP00000144932	10090.ENSMUSP00000022097	0	0.267	0.900	0	0.923
Ndufa4	Ndufs4	10090.ENSMUSP00000144932	10090.ENSMUSP00000022286	0	0.272	0.900	0.215	0.937
Ndufa4	Ndufb9	10090.ENSMUSP00000144932	10090.ENSMUSP00000022980	0	0.314	0.900	0.416	0.956
Ndufa4	Ndufa6	10090.ENSMUSP00000144932	10090.ENSMUSP00000023085	0	0.347	0.900	0.376	0.955
Ndufa4	Ndufb4	10090.ENSMUSP00000144932	10090.ENSMUSP00000023514	0	0.241	0.900	0	0.920
Ndufa4	Ndufa5	10090.ENSMUSP00000144932	10090.ENSMUSP00000023851	0	0.300	0.900	0.374	0.952
Ndufa4	Ndufb8	10090.ENSMUSP00000144932	10090.ENSMUSP00000026222	0	0	0.900	0.591	0.957
Ndufa4	Ndufc2	10090.ENSMUSP00000144932	10090.ENSMUSP00000032882	0	0.253	0.900	0.247	0.938
Ndufa4	Ndufab1	10090.ENSMUSP00000144932	10090.ENSMUSP00000033157	0	0.267	0.900	0.124	0.930
Ndufa4	Ndufb7	10090.ENSMUSP00000144932	10090.ENSMUSP00000037341	0	0.300	0.900	0	0.927
Ndufa4	Ndufc1	10090.ENSMUSP00000144932	10090.ENSMUSP00000038463	0	0	0.900	0	0.900
Ndufa4	Ndufa7	10090.ENSMUSP00000144932	10090.ENSMUSP00000039692	0	0.299	0.900	0	0.926
Ndufa4	Ndufa4l2	10090.ENSMUSP00000144932	10090.ENSMUSP00000042185	0	0	0.900	0	0.900
Ndufa4	Ndufv1	10090.ENSMUSP00000144932	10090.ENSMUSP00000042967	0	0.305	0.900	0.244	0.942
Ndufa4	Ndufb10	10090.ENSMUSP00000144932	10090.ENSMUSP00000043543	0	0.312	0.900	0	0.928
Ndufa4	Ndufv3	10090.ENSMUSP00000144932	10090.ENSMUSP00000049000	0	0.248	0.900	0	0.921
Ndufa4	Uqcrq	10090.ENSMUSP00000144932	10090.ENSMUSP00000053145	0	0	0.720	0.180	0.760
Ndufa4	Uqcr10	10090.ENSMUSP00000144932	10090.ENSMUSP00000054856	0	0.241	0.720	0	0.778
Ndufa4	Ndufa8	10090.ENSMUSP00000144932	10090.ENSMUSP00000065352	0	0.303	0.900	0	0.927
Ndufa4	mt-Nd1	10090.ENSMUSP00000144932	10090.ENSMUSP00000080991	0	0	0.900	0	0.900
Ndufa4	mt-Nd2	10090.ENSMUSP00000144932	10090.ENSMUSP00000080992	0	0	0.900	0	0.900
Ndufa4	mt-Co1	10090.ENSMUSP00000144932	10090.ENSMUSP00000080993	0	0.335	0.900	0	0.930
Ndufa4	mt-Co2	10090.ENSMUSP00000144932	10090.ENSMUSP00000080994	0	0.354	0.800	0	0.865
Ndufa4	mt-Co3	10090.ENSMUSP00000144932	10090.ENSMUSP00000080997	0	0.335	0.800	0	0.861
Ndufa4	mt-Nd3	10090.ENSMUSP00000144932	10090.ENSMUSP00000080998	0	0	0.900	0	0.900
Ndufa4	mt-Nd4	10090.ENSMUSP00000144932	10090.ENSMUSP00000081000	0	0	0.900	0	0.900
Ndufa4	mt-Nd5	10090.ENSMUSP00000144932	10090.ENSMUSP00000081001	0	0	0.900	0	0.900
Ndufa4	mt-Nd6	10090.ENSMUSP00000144932	10090.ENSMUSP00000081002	0	0	0.900	0	0.900
Ndufa4	mt-Cytb	10090.ENSMUSP00000144932	10090.ENSMUSP00000081003	0	0	0.720	0	0.720
Ndufa4	Ndufb6	10090.ENSMUSP00000144932	10090.ENSMUSP00000092746	0	0	0.900	0.293	0.926
Ndufa4	Uqcc3	10090.ENSMUSP00000144932	10090.ENSMUSP00000093972	0	0	0.720	0	0.720
Ndufa4	Ndufs7	10090.ENSMUSP00000144932	10090.ENSMUSP00000101003	0	0.305	0.900	0.088	0.931
Ndufa4	Ndufs5	10090.ENSMUSP00000144932	10090.ENSMUSP00000101813	0	0.292	0.720	0	0.793
Ndufa4	Ndufb11	10090.ENSMUSP00000144932	10090.ENSMUSP00000112320	0	0	0.900	0.111	0.907
Ndufa4	Ndufb2	10090.ENSMUSP00000144932	10090.ENSMUSP00000118918	0	0	0.900	0.179	0.914
Ndufa4	Ndufb1-ps	10090.ENSMUSP00000144932	10090.ENSMUSP00000159138	0	0	0.720	0.162	0.755
Ndufa4	Ndufs8	10090.ENSMUSP00000144932	10090.ENSMUSP00000158541	0	0	0.900	0.067	0.902
Ndufa4l2	Uqcr11	10090.ENSMUSP00000042185	10090.ENSMUSP00000020372	0	0	0.540	0	0.540
Ndufa4l2	Uqcrb	10090.ENSMUSP00000042185	10090.ENSMUSP00000021993	0	0	0.540	0	0.540
Ndufa4l2	Ndufs6	10090.ENSMUSP00000042185	10090.ENSMUSP00000022097	0	0	0.900	0	0.900
Ndufa4l2	Ndufs4	10090.ENSMUSP00000042185	10090.ENSMUSP00000022286	0	0	0.900	0	0.900
Ndufa4l2	Ndufb9	10090.ENSMUSP00000042185	10090.ENSMUSP00000022980	0	0	0.900	0	0.900
Ndufa4l2	Ndufa6	10090.ENSMUSP00000042185	10090.ENSMUSP00000023085	0	0	0.900	0	0.900
Ndufa4l2	Ndufb4	10090.ENSMUSP00000042185	10090.ENSMUSP00000023514	0	0	0.900	0	0.900
Ndufa4l2	Ndufa5	10090.ENSMUSP00000042185	10090.ENSMUSP00000023851	0	0	0.900	0	0.900
Ndufa4l2	Ndufb8	10090.ENSMUSP00000042185	10090.ENSMUSP00000026222	0	0	0.900	0	0.900
Ndufa4l2	Ndufc2	10090.ENSMUSP00000042185	10090.ENSMUSP00000032882	0	0	0.900	0	0.900
Ndufa4l2	Ndufab1	10090.ENSMUSP00000042185	10090.ENSMUSP00000033157	0	0	0.900	0	0.900
Ndufa4l2	Ndufb7	10090.ENSMUSP00000042185	10090.ENSMUSP00000037341	0	0	0.900	0	0.900
Ndufa4l2	Ndufc1	10090.ENSMUSP00000042185	10090.ENSMUSP00000038463	0	0	0.900	0	0.900
Ndufa4l2	Ndufa7	10090.ENSMUSP00000042185	10090.ENSMUSP00000039692	0	0	0.900	0	0.900
Ndufa4l2	Uqcc3	10090.ENSMUSP00000042185	10090.ENSMUSP00000093972	0	0	0.540	0	0.540
Ndufa4l2	mt-Co1	10090.ENSMUSP00000042185	10090.ENSMUSP00000080993	0	0	0.540	0	0.540
Ndufa4l2	mt-Co2	10090.ENSMUSP00000042185	10090.ENSMUSP00000080994	0	0	0.540	0	0.540
Ndufa4l2	mt-Cytb	10090.ENSMUSP00000042185	10090.ENSMUSP00000081003	0	0	0.540	0	0.540
Ndufa4l2	Uqcr10	10090.ENSMUSP00000042185	10090.ENSMUSP00000054856	0	0	0.540	0	0.540
Ndufa4l2	mt-Co3	10090.ENSMUSP00000042185	10090.ENSMUSP00000080997	0	0	0.540	0	0.540
Ndufa4l2	Uqcrq	10090.ENSMUSP00000042185	10090.ENSMUSP00000053145	0	0	0.540	0	0.540
Ndufa4l2	Ndufv3	10090.ENSMUSP00000042185	10090.ENSMUSP00000049000	0	0	0.900	0	0.900
Ndufa4l2	Ndufa8	10090.ENSMUSP00000042185	10090.ENSMUSP00000065352	0	0	0.900	0	0.900
Ndufa4l2	mt-Nd5	10090.ENSMUSP00000042185	10090.ENSMUSP00000081001	0	0	0.900	0	0.900
Ndufa4l2	Ndufv1	10090.ENSMUSP00000042185	10090.ENSMUSP00000042967	0	0	0.900	0	0.900
Ndufa4l2	mt-Nd2	10090.ENSMUSP00000042185	10090.ENSMUSP00000080992	0	0	0.900	0	0.900
Ndufa4l2	Ndufs8	10090.ENSMUSP00000042185	10090.ENSMUSP00000158541	0	0	0.900	0	0.900
Ndufa4l2	Ndufb6	10090.ENSMUSP00000042185	10090.ENSMUSP00000092746	0	0	0.900	0	0.900
Ndufa4l2	Ndufb2	10090.ENSMUSP00000042185	10090.ENSMUSP00000118918	0	0	0.900	0	0.900
Ndufa4l2	Ndufb11	10090.ENSMUSP00000042185	10090.ENSMUSP00000112320	0	0	0.900	0	0.900
Ndufa4l2	mt-Nd3	10090.ENSMUSP00000042185	10090.ENSMUSP00000080998	0	0	0.900	0	0.900
Ndufa4l2	mt-Nd1	10090.ENSMUSP00000042185	10090.ENSMUSP00000080991	0	0	0.900	0	0.900
Ndufa4l2	Ndufs7	10090.ENSMUSP00000042185	10090.ENSMUSP00000101003	0	0	0.900	0	0.900
Ndufa4l2	mt-Nd6	10090.ENSMUSP00000042185	10090.ENSMUSP00000081002	0	0	0.900	0	0.900
Ndufa4l2	mt-Nd4	10090.ENSMUSP00000042185	10090.ENSMUSP00000081000	0	0	0.900	0	0.900
Ndufa4l2	Ndufb10	10090.ENSMUSP00000042185	10090.ENSMUSP00000043543	0	0	0.900	0	0.900
Ndufa5	Uqcr11	10090.ENSMUSP00000023851	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufa5	Uqcrb	10090.ENSMUSP00000023851	10090.ENSMUSP00000021993	0	0.597	0	0	0.597
Ndufa5	Ndufs6	10090.ENSMUSP00000023851	10090.ENSMUSP00000022097	0	0.945	0.900	0.057	0.994
Ndufa5	Ndufs4	10090.ENSMUSP00000023851	10090.ENSMUSP00000022286	0	0.969	0.900	0	0.996
Ndufa5	Ndufb9	10090.ENSMUSP00000023851	10090.ENSMUSP00000022980	0	0.937	0.900	0	0.993
Ndufa5	Ndufa6	10090.ENSMUSP00000023851	10090.ENSMUSP00000023085	0	0.945	0.900	0.108	0.994
Ndufa5	Ndufb4	10090.ENSMUSP00000023851	10090.ENSMUSP00000023514	0	0.893	0.900	0	0.988
Ndufa5	mt-Co1	10090.ENSMUSP00000023851	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufa5	mt-Co3	10090.ENSMUSP00000023851	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufa5	mt-Cytb	10090.ENSMUSP00000023851	10090.ENSMUSP00000081003	0	0.472	0	0	0.472
Ndufa5	Uqcrq	10090.ENSMUSP00000023851	10090.ENSMUSP00000053145	0	0.542	0	0	0.542
Ndufa5	Uqcr10	10090.ENSMUSP00000023851	10090.ENSMUSP00000054856	0	0.685	0	0	0.685
Ndufa5	Ndufb1-ps	10090.ENSMUSP00000023851	10090.ENSMUSP00000159138	0	0.849	0.800	0	0.968
Ndufa5	Ndufs5	10090.ENSMUSP00000023851	10090.ENSMUSP00000101813	0	0.925	0.720	0	0.978
Ndufa5	Ndufb2	10090.ENSMUSP00000023851	10090.ENSMUSP00000118918	0	0.800	0.900	0	0.979
Ndufa5	Ndufc1	10090.ENSMUSP00000023851	10090.ENSMUSP00000038463	0	0.803	0.900	0.045	0.979
Ndufa5	mt-Nd6	10090.ENSMUSP00000023851	10090.ENSMUSP00000081002	0	0.841	0.900	0	0.983
Ndufa5	Ndufv3	10090.ENSMUSP00000023851	10090.ENSMUSP00000049000	0	0.893	0.900	0	0.988
Ndufa5	Ndufb11	10090.ENSMUSP00000023851	10090.ENSMUSP00000112320	0	0.862	0.900	0.314	0.989
Ndufa5	Ndufc2	10090.ENSMUSP00000023851	10090.ENSMUSP00000032882	0	0.896	0.900	0	0.989
Ndufa5	Ndufb8	10090.ENSMUSP00000023851	10090.ENSMUSP00000026222	0	0.881	0.900	0.288	0.990
Ndufa5	mt-Nd5	10090.ENSMUSP00000023851	10090.ENSMUSP00000081001	0	0.918	0.900	0	0.991
Ndufa5	Ndufb6	10090.ENSMUSP00000023851	10090.ENSMUSP00000092746	0	0.880	0.900	0.327	0.991
Ndufa5	mt-Nd2	10090.ENSMUSP00000023851	10090.ENSMUSP00000080992	0	0.935	0.900	0	0.993
Ndufa5	mt-Nd4	10090.ENSMUSP00000023851	10090.ENSMUSP00000081000	0	0.937	0.900	0	0.993
Ndufa5	mt-Nd1	10090.ENSMUSP00000023851	10090.ENSMUSP00000080991	0	0.937	0.900	0	0.993
Ndufa5	Ndufb10	10090.ENSMUSP00000023851	10090.ENSMUSP00000043543	0	0.945	0.900	0	0.994
Ndufa5	Ndufv1	10090.ENSMUSP00000023851	10090.ENSMUSP00000042967	0	0.945	0.900	0	0.994
Ndufa5	Ndufa7	10090.ENSMUSP00000023851	10090.ENSMUSP00000039692	0	0.937	0.900	0.150	0.994
Ndufa5	Ndufb7	10090.ENSMUSP00000023851	10090.ENSMUSP00000037341	0	0.945	0.900	0	0.994
Ndufa5	mt-Nd3	10090.ENSMUSP00000023851	10090.ENSMUSP00000080998	0	0.937	0.900	0.113	0.994
Ndufa5	Ndufab1	10090.ENSMUSP00000023851	10090.ENSMUSP00000033157	0	0.967	0.900	0	0.996
Ndufa5	Ndufa8	10090.ENSMUSP00000023851	10090.ENSMUSP00000065352	0	0.945	0.900	0.397	0.996
Ndufa5	Ndufs7	10090.ENSMUSP00000023851	10090.ENSMUSP00000101003	0	0.945	0.900	0.347	0.996
Ndufa5	Ndufs8	10090.ENSMUSP00000023851	10090.ENSMUSP00000158541	0	0.959	0.900	0.398	0.997
Ndufa6	Uqcr11	10090.ENSMUSP00000023085	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufa6	Uqcrb	10090.ENSMUSP00000023085	10090.ENSMUSP00000021993	0	0.576	0	0	0.576
Ndufa6	Ndufs6	10090.ENSMUSP00000023085	10090.ENSMUSP00000022097	0	0.944	0.900	0.446	0.996
Ndufa6	Ndufs4	10090.ENSMUSP00000023085	10090.ENSMUSP00000022286	0	0.968	0.900	0.524	0.998
Ndufa6	Ndufb9	10090.ENSMUSP00000023085	10090.ENSMUSP00000022980	0	0.937	0.900	0.392	0.995
Ndufa6	mt-Co1	10090.ENSMUSP00000023085	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufa6	mt-Co3	10090.ENSMUSP00000023085	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufa6	mt-Cytb	10090.ENSMUSP00000023085	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufa6	Uqcrq	10090.ENSMUSP00000023085	10090.ENSMUSP00000053145	0	0.487	0	0	0.487
Ndufa6	Uqcr10	10090.ENSMUSP00000023085	10090.ENSMUSP00000054856	0	0.684	0	0	0.684
Ndufa6	Ndufs5	10090.ENSMUSP00000023085	10090.ENSMUSP00000101813	0	0.910	0.720	0	0.974
Ndufa6	Ndufb1-ps	10090.ENSMUSP00000023085	10090.ENSMUSP00000159138	0	0.898	0.800	0	0.978
Ndufa6	Ndufc1	10090.ENSMUSP00000023085	10090.ENSMUSP00000038463	0	0.803	0.900	0	0.979
Ndufa6	mt-Nd6	10090.ENSMUSP00000023085	10090.ENSMUSP00000081002	0	0.843	0.900	0	0.983
Ndufa6	Ndufb2	10090.ENSMUSP00000023085	10090.ENSMUSP00000118918	0	0.851	0.900	0	0.984
Ndufa6	Ndufb8	10090.ENSMUSP00000023085	10090.ENSMUSP00000026222	0	0.886	0.900	0.212	0.990
Ndufa6	Ndufb11	10090.ENSMUSP00000023085	10090.ENSMUSP00000112320	0	0.870	0.900	0.358	0.990
Ndufa6	Ndufb4	10090.ENSMUSP00000023085	10090.ENSMUSP00000023514	0	0.914	0.900	0.075	0.991
Ndufa6	mt-Nd2	10090.ENSMUSP00000023085	10090.ENSMUSP00000080992	0	0.937	0.900	0	0.993
Ndufa6	Ndufv3	10090.ENSMUSP00000023085	10090.ENSMUSP00000049000	0	0.909	0.900	0.340	0.993
Ndufa6	Ndufs8	10090.ENSMUSP00000023085	10090.ENSMUSP00000158541	0	0.937	0.900	0	0.993
Ndufa6	mt-Nd5	10090.ENSMUSP00000023085	10090.ENSMUSP00000081001	0	0.937	0.900	0	0.993
Ndufa6	mt-Nd4	10090.ENSMUSP00000023085	10090.ENSMUSP00000081000	0	0.937	0.900	0	0.993
Ndufa6	Ndufc2	10090.ENSMUSP00000023085	10090.ENSMUSP00000032882	0	0.910	0.900	0.302	0.993
Ndufa6	mt-Nd1	10090.ENSMUSP00000023085	10090.ENSMUSP00000080991	0	0.937	0.900	0	0.993
Ndufa6	Ndufb10	10090.ENSMUSP00000023085	10090.ENSMUSP00000043543	0	0.945	0.900	0	0.994
Ndufa6	Ndufb7	10090.ENSMUSP00000023085	10090.ENSMUSP00000037341	0	0.944	0.900	0	0.994
Ndufa6	Ndufa8	10090.ENSMUSP00000023085	10090.ENSMUSP00000065352	0	0.945	0.900	0.194	0.995
Ndufa6	mt-Nd3	10090.ENSMUSP00000023085	10090.ENSMUSP00000080998	0	0.959	0.900	0	0.995
Ndufa6	Ndufa7	10090.ENSMUSP00000023085	10090.ENSMUSP00000039692	0	0.903	0.900	0.646	0.996
Ndufa6	Ndufs7	10090.ENSMUSP00000023085	10090.ENSMUSP00000101003	0	0.969	0.900	0.207	0.997
Ndufa6	Ndufv1	10090.ENSMUSP00000023085	10090.ENSMUSP00000042967	0	0.945	0.900	0.677	0.998
Ndufa6	Ndufb6	10090.ENSMUSP00000023085	10090.ENSMUSP00000092746	0	0.910	0.900	0.823	0.998
Ndufa6	Ndufab1	10090.ENSMUSP00000023085	10090.ENSMUSP00000033157	0	0.983	0.900	0.623	0.999
Ndufa7	Uqcrb	10090.ENSMUSP00000039692	10090.ENSMUSP00000021993	0	0.420	0	0	0.420
Ndufa7	Ndufs6	10090.ENSMUSP00000039692	10090.ENSMUSP00000022097	0	0.898	0.900	0.425	0.993
Ndufa7	Ndufs4	10090.ENSMUSP00000039692	10090.ENSMUSP00000022286	0	0.904	0.900	0.385	0.993
Ndufa7	Ndufb9	10090.ENSMUSP00000039692	10090.ENSMUSP00000022980	0	0.887	0.900	0.569	0.994
Ndufa7	Ndufb4	10090.ENSMUSP00000039692	10090.ENSMUSP00000023514	0	0.893	0.900	0.317	0.992
Ndufa7	Ndufb8	10090.ENSMUSP00000039692	10090.ENSMUSP00000026222	0	0.839	0.900	0	0.983
Ndufa7	Ndufc2	10090.ENSMUSP00000039692	10090.ENSMUSP00000032882	0	0.879	0.900	0.146	0.988
Ndufa7	Ndufab1	10090.ENSMUSP00000039692	10090.ENSMUSP00000033157	0	0.956	0.900	0	0.995
Ndufa7	Ndufb7	10090.ENSMUSP00000039692	10090.ENSMUSP00000037341	0	0.892	0.900	0.233	0.991
Ndufa7	Ndufc1	10090.ENSMUSP00000039692	10090.ENSMUSP00000038463	0	0.803	0.900	0	0.979
Ndufa7	Uqcr10	10090.ENSMUSP00000039692	10090.ENSMUSP00000054856	0	0.545	0	0	0.545
